id,GUSUM_precision,GUSUM_recall,GUSUM_F1
92c514c913c0bdfe25341af9fd72b29db544099b,0.698237169298797,0.8001084149238937,0.7457097223113991
2003841c7dc0e7c5b1a248f9cd536d727f27a45a,0.881151414130083,0.9353068214807893,0.9074218302807839
91b7d2311527f5c2b63a65ca98d21d9c92485149,0.7362389741299512,0.806448513577276,0.7697460840979324
caabf9cbdf96eb1410295a673e953d304391bfbb,0.8144993775093421,0.9052890585730703,0.8574977703111499
3da746a7d9afcaa659088c8366ef6347fe6b53ea,0.8394699652159906,0.866717478633673,0.8528761529261492
5ed5e3fbd235a8046cd3b87f4a1aa51b856c8ec3,0.8080593825324905,0.8507327835256315,0.8288471838994466
6394f51b120ceb3da5e7b53dd5167fc4cf80b514,0.8360857636006722,0.791057122600127,0.8129483944033395
98be9b2d558c17df8a13597195957a7c8587ddcd,0.7755761164192811,0.8984062049882298,0.8324847718175304
57f68638739c3a1de8d9922b389d6ded39977012,0.7342819508522402,0.8263133793983141,0.7775840264016269
20778c35c19d741cc182719de336d71e1a0b228e,0.8047207519483028,0.7983085110136172,0.8015018067513202
61a24035b8cae4ee5fab3e79b4409c33e5259565,0.740090679517929,0.8536131864681451,0.7928087227520026
f8179711ef608df3b003b001441eb68495f38d17,0.8838903314733115,0.8837074076599946,0.8837988601015127
67f7110c19df40e51f2a6ba92ad77356e510a4fb,0.8197964147461674,0.7696350693073529,0.7939242135458298
391b4610e3a9dcefd61e428155cc5afb2683124c,0.7170376568979188,0.7528600218955488,0.7345123321988053
f626c6096993940a7e4b124f6ccca0ae984ecdda,0.7785360481499412,0.8569860258422974,0.8158795585685893
9c6cc6f9b1c273e8c58cd6c0ca574d2aa9bf007b,0.8272220924705982,0.895541908509083,0.8600273177646159
e1e4e6adb91014e3979bcb9eb03cf20e21bf8ba4,0.8332596262087205,0.8433675167225323,0.8382831027203631
2095b287de8d95663bcf3e3bbd1b5767014a70ba,0.8271390296366294,0.8550645875887454,0.8408700183647794
a02e362c5b8f049848ce718b37b96117485461cf,0.7320348248675992,0.8645898716559488,0.7928098527575644
fa59225c6d3b15dc12986ed8c0d0447f84dbd514,0.852339200585319,0.8214208463888112,0.8365944554846657
75fdaee82f6d0545a86b9d28b947186ce4b2a088,0.7083691288691416,0.8730941952230015,0.7821527885837798
42482902d939b1d1e1182a58a5b313fde9b8484f,0.7904262232516174,0.8116521917468176,0.8008985958617528
5c0000c2d4d327f62fbee252d4c749dc05c3adef,0.8080153019741937,0.9430047500234864,0.8703067300503261
8cbab1e00c52ae5b6405e221fc0eefeae00e3454,0.8631834677193466,0.8289627007755813,0.8457270559574667
2f714a80804beb25790b1cf681a00659a79308bb,0.6884722473284228,0.7979284549213804,0.7391702597227316
2456eb006797ddc4afc4e0533113c9167fbb24c7,0.8039652474452659,0.7768996555254802,0.790200759876371
dffbeedddb9c088c2583f1ebe1a400d227fb3efa,0.8481741104936394,0.836763281609655,0.8424300575193107
0e28a2e66c7fdbb795e067a8f4207ace4d186715,0.8430729668577878,0.8698277595159444,0.8562414138533877
a8eb7e7d14517a32761b8609a6f4b0b1c7de9597,0.7625126804333018,0.814969579351307,0.7878689406087084
76e0aa30e7033a161a11ce7c4692822772f63ade,0.7672257534605814,0.8542975286318514,0.808423871951192
7f53ab255bad30f06dccb9041db53f4b8f5ad29c,0.7884761986823152,0.9424519257240904,0.8586155616260418
d4ae67cb89d437ae68092f3857f13412bc66468e,0.7693757544843737,0.8286292017363072,0.797903929886954
e32ccb936e9e893c76d5617ce7ef93fb4cff073f,0.7369623226802178,0.8935052946500143,0.8077188780364223
c616ac720686f6bff26a9b26bd11f3f121e1680d,0.8286364719077811,0.890603448133376,0.8585032147374504
e37141261ab4b869791fac5d23c9d0f159b5e101,0.6701832736522388,1.0,0.802526625939355
7914d21928b792db0bcd960714eb5eb57b9eb1fa,0.7818964407487463,0.8344852360010369,0.8073353531185726
8a785f86259fbb58cea178a9f3bc3753cb98bf63,0.7658774872047031,0.8544982684930976,0.8077644761013275
dd6189ef1ef515107dce3b3a9182738754f80699,0.73990388727938,0.8022808958193868,0.7698309048465442
6d5e7b866c0737dbd4e954edfc2d433a84a8ee8d,0.7749872950627835,0.8491174747307295,0.8103605963989305
2f846ec6c3c3b1fb9d8dd5b7d6059020921d379d,0.7125896866969216,0.8187496335702159,0.7619898962265809
3cdbd075ad223e7a4a41babbecb14983eafba1fd,0.7093262029719627,0.8010945471525391,0.7524225992080888
18f7505fa80eaa981a2f52fbb96fcea5908cd4ee,0.8107048411101943,0.8647991444285122,0.8368787648699421
458950e2004f4ad45946df4786efcbb68d693dbe,0.7751413423617842,0.7881306281072489,0.7815820210020079
55bbb82735d7bdbad5ab14b9b41df1efe25bb5ec,0.6994748000847474,0.796046404705358,0.7446426008618319
9b678de1b0800ff21214177b115f73ff0b9db2ea,0.7571488942487012,0.9270454410976735,0.833527836917996
04310ac4c80c9a47db827a195de8f981eb81f4f9,0.7687204440505356,0.8046174774540729,0.7862594501857686
d9f303f58c644eab9e600cf36516a62936efb0eb,0.7661656232361942,0.9236852027279937,0.8375838129005849
009c2e265f3ed090d6e0a7afbe426dcf1f828558,0.7454847279560242,0.8451453036624994,0.7921929100547138
40aaac4df33e238efdecaed02c9adaa916975c2e,0.7394436737107539,0.8910448077685722,0.8081963823497761
00110802bc6eae0e8e4d3d22e27f458f41be2b22,0.7836905454424402,0.6905839941768522,0.7341972373884087
cf8157a090bf3f9f805d264a47c1cb3241274ce6,0.69751846218021,0.8230618344502298,0.7551075419261146
a7cbda50a150eeb6f12c65049a1b35cab06083eb,0.7316066939764854,0.8020234104084782,0.7651984583544742
2d8090d6e313140c83b04d80d450866584f725ee,0.7943903188790338,0.8719977790214255,0.831386871535394
80776790599b34cc1a3ac5f7a28a3f5a26ef4d78,0.8129971243535351,0.887753673610148,0.8487324358671255
56a5d6ac931556143bb0e4069121d98728910b76,0.8127955607367996,0.7959511696508853,0.8042851805511961
